id,name,set,cn,oid,cmc,ci,type
d427790c-e322-446e-8d7d-a6b48ad41a42,Sleight of Mind,LEA,78,99dba614-40d3-41c1-a3b2-edc8777b010f,1,U,Instant
d42a6350-b16b-4e10-a273-e6cbb55dcb7a,Pestilence,LEA,120,dafe63ef-f3d6-45e7-877a-573da92ba85e,4,B,Enchantment
d4397224-5e64-4615-8c53-e6672655f2ad,Consecrated Sphinx,2X2,345,311a449d-dc74-46e6-9a47-6a597931f736,6,U,Creature — Sphinx
d456810a-452c-4cc6-9d73-35fe64787259,Black Market Connections,PLST,LCC-181,d2664f28-49e1-46f8-a863-b217e961a57c,3,B,Enchantment
d4595c19-3a8e-488b-b3cc-e7cf42aa3370,Land Tax,4BB,34,d2d9ecea-7925-420e-98b9-2f87f41f387c,1,W,Enchantment
d4bf05c4-a924-4006-835e-42f8468ba869,"Wan Shi Tong, Librarian",TLA,320,2bace3ea-7d28-4a1c-857a-d3c3a1c11b59,2,U,Legendary Creature — Bird Spirit
d4f1cc9e-4f99-4c26-ac1b-8ef069fa8ceb,Llanowar Elves,LEA,210,68954295-54e3-4303-a6bc-fc4547a4e3a3,1,G,Creature — Elf Druid
d4f6027a-003a-4f9d-929a-0b6da1fa42c9,Bloodletter of Aclazotz,LCI,92,469956a2-7cd4-4695-b8f4-c841526f160d,4,B,Creature — Vampire Demon
d50d803f-6dad-4e4a-8f16-7be31a206170,Witch-king of Angmar,LTR,736,2eb1b429-8d11-42f3-8815-5a60b6a4e2d5,5,B,Legendary Creature — Wraith Noble
d515da5d-90b5-435b-8e86-c95c8f30a9eb,Pestilence,SUM,122,dafe63ef-f3d6-45e7-877a-573da92ba85e,4,B,Enchantment
d53b20b0-67bc-4587-817b-efbf21cb2512,Land Tax,LEG,26,d2d9ecea-7925-420e-98b9-2f87f41f387c,1,W,Enchantment
d55b6a43-8961-4bbb-bd4a-c6c7d29f7234,Simulacrum Synthesizer,PBIG,6p,eb7a1f21-a66d-415b-8520-710b44890bb6,3,U,Artifact
d56421a8-34ae-4033-943f-c59a7bf2b6f9,Ironclaw Orcs,LEA,159,c645a616-0d7d-416c-b5f3-057b3a1666a0,2,R,Creature — Orc
d5726f8d-4467-4ab9-8931-432c0cefcbf4,Island Sanctuary,2ED,26,7d1769d0-d942-45b3-a31c-2bbe45e68661,2,W,Enchantment
d573ef03-4730-45aa-93dd-e45ac1dbaf4a,Lightning Bolt,LEA,161,4457ed35-7c10-48c8-9776-456485fdf070,1,R,Instant
d5806e68-1054-458e-866d-1f2470f682b2,The One Ring,LTR,246,3aa83ed2-f48b-4ce6-a614-2c54ddf50538,4,,Legendary Artifact
d582861a-ca6e-4b74-adf0-3eb588ea5ed2,Warrior's Oath,PTK,124,574044cf-2e2f-4b5c-b4d1-cf05ba814ab2,2,R,Sorcery
d5aa920e-b93f-41c2-b505-a9350353be8b,Telekinesis,LEG,79,1b9dd2b6-d14d-4c1e-9885-00ab2c0bf8da,2,U,Instant
d5b5d2a7-8185-4df0-a35a-f89c12857f87,Sylvan Library,EMA,187,92eed395-62ca-4293-882b-8565c40daab5,2,G,Enchantment
d5c782cc-c951-4c6f-a93f-774ae6c1c214,Shallow Grave,MIR,141,9843d8a6-bcbf-40c2-8c41-316e97db9c62,2,B,Instant
d5c83259-9b90-47c2-b48e-c7d78519e792,Animate Wall,LEA,1,c7a6a165-b709-46e0-ae42-6f69a17c0621,1,W,Enchantment — Aura
d5d9ddf6-9283-4c93-9932-70362068ce72,Chromatic Orrery,M21,382,95c3976c-33f3-490b-bfd3-7f1af2fe0416,7,,Legendary Artifact
d66e43f0-1558-409f-8248-cc1d76c6bd8e,Bayou,2ED,279,b76d1ae6-ad1d-4bac-b4c3-2e03e0e84d9b,0,BG,Land — Swamp Forest
d67be074-cdd4-41d9-ac89-0a0456c4e4b2,"Sheoldred, the Apocalypse",DMU,107,34f34409-326d-4994-a0ea-1a69aa278f03,4,B,Legendary Creature — Phyrexian Praetor
d6914dba-0d27-4055-ac34-b3ebf5802221,Rhystic Study,JMP,169,53236dd7-845a-444c-96d5-f41ed7325d8f,3,U,Enchantment
d6914ed2-9207-4689-9166-11d2f8949fdd,Lady Caleria,LEG,239,74284bbc-b011-4e16-b8d5-7ddacc77f9d7,7,GW,Legendary Creature — Elf Archer
d6a1907c-59c4-4c72-b0f0-9e2402c05719,Counterspell,SLD,7117,cc187110-1148-4090-bbb8-e205694a39f5,2,U,Instant
d6d5e36f-0049-4be8-bf85-8dc0186339a4,Spinal Villain,LEG,164,990c0359-c2d6-4a3c-aa0b-1904da805e15,3,R,Creature — Beast
d7183700-6941-4a3d-a581-4f33bea795e9,Jeweled Lotus,CMM,396,23216e59-f147-4bb7-a698-12777c2f8584,0,,Artifact
d745f592-8d4d-46f4-b631-c014da1ab3a9,"Gandalf, Friend of the Shire",SLD,1294,7f7c917b-f940-4f43-bafa-31f50a6d9d6f,4,U,Legendary Creature — Avatar Wizard
d79f7ecc-c43b-48de-9d90-1085cf2bce5d,Realmwalker,SLD,1724,b81eaa2f-0554-41c6-bdf6-d1cb73b8f56f,3,G,Creature — Shapeshifter
d7a92aa8-53b4-48df-b731-1cbd51a3a4a1,Burgeoning,PLST,STH-102,88cf4c1a-5863-45fc-b76d-7ad33b175b2b,1,G,Enchantment
d7b0a0d5-a9fe-49ea-9250-8825b36accc0,Opposition Agent,MAR,19,1f438b8f-fe23-4f3b-ab2e-f6c33676c462,3,B,Creature — Human Rogue
d7b51ccf-fcae-49ff-b4f3-cef496aa639d,Raise Dead,SUM,124,cbc9c731-181a-4f00-a7b0-eb7e56eac2ea,1,B,Sorcery
d7ca8c1d-866f-4ffb-adcb-924aba8f59a9,Living Artifact,SUM,209,4ff9af56-ac18-4966-9e48-183e1ca1c2d0,1,G,Enchantment — Aura
d8337172-e15d-4e09-b3de-dc7b5bf006a7,Vampiric Tutor,PLST,EMA-112,ededbdae-d9dc-4206-9335-d7158f2d7700,1,B,Instant
d8d652af-4d68-436d-89c6-346f5c7ff9ae,Clone,SUM,51,42226b87-0746-4ebf-9fd0-108d508462af,4,U,Creature — Shapeshifter
d8d888b7-26e2-465d-b5ee-bb2f2af5c621,Veteran Bodyguard,LEB,42,d29078c0-1fb8-437a-81d1-bb319f646941,5,W,Creature — Human
d9482aab-6ddf-48e1-84fa-b13d5ff81e69,Icetill Explorer,EOE,192,109cdefd-e8cc-4ac7-b6ba-2cfdef8d780f,4,G,Creature — Insect Scout
d96b0f9e-fa3b-4a40-acea-b6ecc584a79f,Three Tree City,BLB,337,da3b17a2-e1e1-44e9-b9b1-ae54a92037db,0,,Legendary Land
d9785c6c-9f02-45bc-89e5-ea5dd0e768df,Resurrection,SUM,34,837417d8-8260-486d-a3ed-3b5711eaf34a,4,W,Sorcery
d980e9c0-db88-41f9-8dbf-89f0e1ac6c20,Chaoslace,LEB,140,08842aa3-f923-46e9-a106-f542331e9cc1,1,R,Instant
d992b336-3b6e-43e1-8662-d85664349b44,Siren's Call,LEA,77,269fc857-a052-4f0a-9759-467ccf42bebb,1,U,Instant
d9b2accc-11e8-4bfd-97fc-d2f6bcd94c26,Zombie Master,2ED,138,5446c92f-ff22-4e9b-a2f6-e64c8560c1e0,3,B,Creature — Zombie
da237992-2919-4e37-8f56-2164095f59b5,Fire Elemental,LEA,148,3912d21e-1ebc-4a81-9dc9-f404248d564a,5,R,Creature — Elemental
da248001-ed75-4b68-9532-37d3cd5afc4c,Gauntlet of Might,LEA,244,d38ad188-515e-4865-a0ed-5d0fd4c7b453,4,R,Artifact
da26289f-e0e6-4aae-8782-ebdbabf39819,Bog Wraith,LEB,96,508248d1-09a4-4e41-a4c9-286618e5061e,4,B,Creature — Wraith
da3b705c-a5c9-4e65-9a5e-31b7dc734623,Chrome Mox,SPG,92,ec3d4466-547c-4e02-b1b5-a156ec4637e9,0,,Artifact
da3f051c-6be3-4f92-8f66-9f72d75dbcf5,Verduran Enchantress,LEB,223,cd98a31b-cc7e-43f9-982e-109ad9850908,3,G,Creature — Human Druid
da507391-4dbd-4fff-8c81-db64bfa4162f,Shadowspear,SLD,1505,8b27326f-e7b8-4a4d-b589-df459246d19a,1,,Legendary Artifact — Equipment
da56fdf3-6a8f-4833-a5c3-197650cc4889,Wall of Air,LEA,89,b2d3da40-e2f7-4480-9da9-33019d6f4071,3,U,Creature — Wall
da65d83c-67bd-4d54-9c9a-50d57ca115bb,Smothering Tithe,CMM,693,153376c9-dffd-458c-8ce3-a4c8269bc4e9,4,W,Enchantment
da9a69ed-02d3-40af-9925-31f48f4e9b48,Mind Twist,4BB,147,78f9c223-9982-4282-a496-a6f892f0a5bf,1,B,Sorcery
daac2a6b-27c8-4567-9e0c-7b262628d331,North Star,LEG,288,9109437a-da80-463f-a92a-77d693d05d91,4,,Artifact
dac080ef-8f40-43a2-8440-b457b6074b69,"Atraxa, Praetors' Voice",2XM,353,7e6b9b59-cd68-4e3c-827b-38833c92d6eb,4,BGUW,Legendary Creature — Phyrexian Angel Horror
dad57c08-c221-4a9d-966a-313a11ba9276,Lord of Atlantis,FBB,64,cc7f290f-ca00-4285-9bdb-4b4402444f30,2,U,Creature — Merfolk
dae8751c-4c72-4034-a192-a1e166f20246,Birds of Paradise // Birds of Paradise,SLD,1675,,,G,
daeab88f-2bfc-4f40-8eed-ee44a9e90bd7,Piracy,P02,42,131acf69-fa5c-4ce7-9e39-2677af4f8907,2,U,Sorcery
db149aaa-3da9-48c4-92cc-b3d804285290,"Avacyn, Angel of Hope",2XM,335,216cb26e-8da9-478b-bfbc-8030f7adee72,8,W,Legendary Creature — Angel
db2ef311-cda3-4f70-821d-e9fb03c85dc9,Ornithopter,SUM,270,a3a98bc9-caa0-49b7-951c-fe4e4f54e4ba,0,,Artifact Creature — Thopter
db52bad2-a3ec-4f6f-9418-12e8c40703f6,Aladdin,ARN,34,9a410f83-ed92-4b55-834a-c7cec8f5d1e2,4,R,Creature — Human Rogue
db68c546-aca8-45d0-bf45-15b951ce66e5,Vampiric Tutor,SOA,35,ededbdae-d9dc-4206-9335-d7158f2d7700,1,B,Instant
db6d1e62-cee9-4b6d-a6fa-9d35b48856ac,"Ishkanah, Grafwidow",LTC,516,6f4861f4-1b3b-4dbc-b55b-196075d0a693,5,BG,Legendary Creature — Spider
db80391f-1643-4b72-a397-d141bb5702ee,The One Ring,LTR,380,3aa83ed2-f48b-4ce6-a614-2c54ddf50538,4,,Legendary Artifact
dbb21f21-668a-4d57-8d05-8db11fb82d99,Nevinyrral's Disk,LEB,267,96230edf-568a-47dd-b877-9d92aa58fac8,4,,Artifact
dbcdbf15-7578-465e-afa2-f65c01fb4802,"Otawara, Soaring City",NEO,503,e9b6a394-691c-425a-9307-76d8edc7375e,0,U,Legendary Land
dc20c19b-7216-4f23-a3bb-70d4dcd3865e,Demonic Hordes,LEB,104,2847c8a0-f6aa-4e4a-a7b8-fc116436a264,6,B,Creature — Demon
dc24fcdd-0f46-45cb-b76b-7d8445a6a5d3,Braingeyser,FBB,50,9908e597-9470-4c13-8387-39431b380138,2,U,Sorcery
dc5d2082-7a51-4761-b81c-830defd5269f,Primal Clay,SUM,271,dccf2ca8-8c87-41c9-8373-351859396d05,4,,Artifact Creature — Shapeshifter
dc6f98e8-49ca-4a12-9376-54365f49c857,Mithril Coat,LTR,696,3dc364f3-3094-4660-80ca-9418588c7fde,3,,Legendary Artifact — Equipment
dcd6a291-5282-4f49-8203-d9b416083c48,Juggernaut,LEA,255,4ac9116f-36bc-4d71-b696-d6ee064e1d58,4,,Artifact Creature — Juggernaut
dce4819c-7f2f-4bed-b02d-d2b7a6c2ad9a,The Meathook Massacre,DBL,112,127de52b-df75-4342-95a0-20d84c5bf916,2,B,Legendary Enchantment
dd27f0fe-c032-4f61-9f3d-98a6d2e2c426,Planar Gate,LEG,290,632f1034-d2ad-432a-a79a-4bd1307be24a,6,,Artifact
dd295cd3-36e5-411d-aaf0-3b64d15fcc9a,Concordant Crossroads,BCHR,60,ff01b408-6d17-40a3-9efd-a1b341ec1307,1,G,World Enchantment
dd4b4019-b73d-4be3-991e-2deb811ee675,"Vorinclex, Monstrous Raider",KHM,333,5a3fdf5a-bff8-4896-b288-3f43f9a72d9b,6,G,Legendary Creature — Phyrexian Praetor
dd57c7f3-4ca5-45e7-9be2-c5c1c3d6ad31,Goblin Lackey,SLD,20,213fbbdd-f1bc-4bba-9124-7b26e9a706c8,1,R,Creature — Goblin
dd58870d-8625-4d35-a51b-e191970cadf3,Voracious Hydra,SLD,1491,ff8f5a4b-112a-425e-b489-7ee26d1d9fb3,2,G,Creature — Hydra
dd60b291-0a88-4e8e-bef8-76cdfd6c8183,Force of Will,2XM,51,956381ba-6d37-4a8a-846c-bad79222dbee,5,U,Instant
dd6dd9dc-ef2a-4806-a3e4-0597288a8162,"Sauron, the Dark Lord",HOC,36,9f8f29ba-7e64-455d-be05-ec7973f2bd0a,6,BRU,Legendary Creature — Avatar Horror
dda82840-1f3f-4be7-9bc7-66ff551ef5c0,"Boseiju, Who Endures",PNEO,266p,bf1341dd-41a3-49f6-87ec-63170dde4324,0,G,Legendary Land
ddb92ef6-0ef8-4b1d-8a45-3064fea23926,"Avacyn, Angel of Hope",IMA,11,216cb26e-8da9-478b-bfbc-8030f7adee72,8,W,Legendary Creature — Angel
dddf66f9-a98a-4edf-831d-68b68065d75d,Serra Ascendant,SLD,1125,27ad3e00-6ffb-48f7-8469-8868d066d1e2,1,W,Creature — Human Monk
dde40c1f-5ccc-435b-ac35-62eb58ffeea2,Copy Artifact,2ED,54,80bc56a9-40e0-48da-ae86-190e39c8a4a3,2,U,Enchantment
dde55f0d-5997-4b60-9acd-b041f5b15a3d,Zombie Master,SUM,138,5446c92f-ff22-4e9b-a2f6-e64c8560c1e0,3,B,Creature — Zombie
de1c7202-ca36-46a3-ae04-c7da41ecc67d,"Rin and Seri, Inseparable",SLD,1230,28c46eb7-bdfc-44b9-b7e9-b073260851f0,4,GRW,Legendary Creature — Dog Cat
de2de055-5246-408b-80fe-cd01688c145e,Orcish Bowmasters,LTR,433,ea5103f5-27e0-4eb1-902c-7f34652d6bf3,2,B,Creature — Orc Archer
de38f96c-5d17-4cf2-9951-f0866eadd011,Plateau,2ED,280,c7a15ca4-085f-4d92-8387-c3711c04c8fa,0,RW,Land — Mountain Plains
de7b3112-0f28-47a1-9048-8ff9aa67bbad,Green Ward,SUM,20,727ab7f2-741e-4442-b5cb-e3032549fa87,1,W,Enchantment — Aura
deb95b6f-db1d-40bd-8eff-62b6362ab744,Phyrexian Tower,PLST,USG-322,1861e642-21d5-4232-89f3-b5557f2946c1,0,B,Legendary Land
dec5fc59-73d8-4735-88f1-3dbd1f15a546,Agatha's Soul Cauldron,WOE,366,c259e16f-2a44-4552-8678-815f757a02e8,2,,Legendary Artifact
df2c5d5c-f1c9-4639-bf72-3f6bde554864,Armageddon,2ED,2,c9ed8b01-959a-47d6-891e-0abbdccf6e4f,4,W,Sorcery
df323b67-e5f9-4958-90de-1af722c482dd,Food Chain,SLD,1369,5c8e5092-962e-49ef-ab82-8434e475e4e7,3,G,Enchantment
dfaaa58d-89bb-4cb3-96a6-b480e6f6954e,Scroll Rack,CMR,337,648bd03d-247e-4d6f-87a9-12a67688cbf5,2,,Artifact
dfb6176a-3938-4c59-b485-8751969358ad,Sword of Feast and Famine,ACR,99,d0901053-6de0-46d0-9ee3-8d40510236c1,3,,Artifact — Equipment
dfb7c4b9-f2f4-4d4e-baf2-86551c8150fe,Cyclonic Rift,RVR,40,d75b9c82-1b49-4c3e-a1b5-aeef57d6644b,2,U,Instant
dfd176e9-55e7-454c-bd35-24a6e3fb0d81,Ancient Tomb,LTC,357,23467047-6dba-4498-b783-1ebc4f74b8c2,0,,Land
dfddc025-4396-4d88-8d72-6c06ea7125f1,Sword of Fire and Ice,MMA,216,2ccdc60a-49a9-44b9-a7af-0ebf18b26785,3,,Artifact — Equipment
e0139f60-d48e-46fb-9f5a-1e3d7558c834,Time Walk,LEA,83,d0209d3f-3f7e-4fd5-bce5-10bce6f29c86,2,U,Sorcery
e07f656c-97b5-4147-821a-edbb49f34e19,Sol Ring,2ED,270,6ad8011d-3471-4369-9d68-b264cc027487,1,,Artifact
e09a42a2-0726-4263-ac17-fbb6ea50714f,"Veyran, Voice of Duality",SLD,1915,d57a6b19-bd06-4b07-8ee1-0b45612ba9e4,3,RU,Legendary Creature — Efreet Wizard
e09a6b9b-eb0e-475d-8558-08e347412790,Disharmony,LEG,142,fc4f1aa1-e252-4454-9ad9-d41682dff13b,3,R,Instant
e0a5630d-325f-4f7a-9885-b249c6480023,Nazgûl,LTR,337,48a62778-7c11-486f-a0e1-020c283a7ef9,3,B,Creature — Wraith Knight
e0aaee13-bfeb-47fd-93cb-2ccdd5d44e75,The Ozolith,SLD,1741,1946ded1-5f53-409f-b0a6-5433bb0357d2,1,,Legendary Artifact
e0c64c01-c2aa-470b-88c6-3d3e4a969649,Red Ward,LEA,33,73f84440-425f-4cf5-b01a-3ae89f1f6e37,1,W,Enchantment — Aura
e0c6bba3-0830-4287-9de6-2b36684378f1,Craw Wurm,SUM,190,6a462a69-3e42-41de-a3aa-a488d9f38d69,6,G,Creature — Wurm
e0d88029-2569-461b-a57d-1af10673f4cf,Chrome Mox,SLC,2003,ec3d4466-547c-4e02-b1b5-a156ec4637e9,0,,Artifact
e0f6a92f-edd8-4cb6-be91-f3ec229b20a6,Strip Mine,ATQ,82d,d21a89eb-7c5b-459a-acc7-12b20b13bf79,0,,Land
e12847f4-4ace-4116-bc96-f3e5336eb35f,Hypnotic Specter,2ED,113,759af941-f6a3-4726-91f2-9b1e4e55ea71,3,B,Creature — Specter
e12d32a7-60b4-4e49-b279-970b170c1a9c,Ancient Copper Dragon,CLB,396,48daee9d-ddaf-410f-8c3a-12fa1064ab56,6,R,Creature — Elder Dragon
e16fc59a-17da-462a-86ea-31f8a9ac18a1,Deathlace,LEB,102,fb80aaba-352a-4b58-8db2-1e02d542819c,1,B,Instant
e173c8ce-2352-405e-ad00-e3bb94ced1ad,Berserk,LEA,185,8b67d192-9a05-4a47-82ae-5fc4b7834d88,1,G,Instant
e1dd057e-1f38-4a5f-819c-f3af9134fecf,Stomping Ground,UNF,280,16052b52-ade1-406f-a06b-ce7ea607fb63,0,GR,Land — Mountain Forest
e2067284-c6af-41d7-a4ac-d66a86d9346c,Granite Gargoyle,SUM,156,ef5248d4-4cd1-447c-bdcc-78a09a67d923,3,R,Creature — Gargoyle
e209610d-bd1f-4f81-9a88-a6d8a43fe1c7,Arcane Signet,HOC,95,0bc7f093-bef0-4f1a-852c-4b75ebf54838,2,,Artifact
e20cce7f-8f97-4f9f-b440-e45d6a1095eb,Tunnel,SUM,181,80559618-9dd9-4987-b3bc-1a1b5537bbc5,1,R,Instant
e20da6b5-1057-4a28-9e85-07de714e262f,"Wan Shi Tong, Librarian",TLA,78,2bace3ea-7d28-4a1c-857a-d3c3a1c11b59,2,U,Legendary Creature — Bird Spirit
e2294ef4-3b8e-44be-991a-c68287b1cd14,Deflecting Swat,SLD,1552,ae120613-97d6-4393-b39d-c3e6c076f5d6,3,R,Instant
e237d921-6d84-402e-b5e3-6bbdb3028f57,Urza's Power Plant,ATQ,84b,e11966cd-2ee3-4df4-b099-abf42dcdf0db,0,,Land — Urza's Power-Plant
e24d0c78-4df5-4cc9-8b9e-65b969c5babd,Island,SUM,297,b2c6aa39-2d2a-459c-a555-fb48ba993373,0,U,Basic Land — Island
e24fe07d-1328-4165-b7a0-622b60cec481,Copy Artifact,LEB,54,80bc56a9-40e0-48da-ae86-190e39c8a4a3,2,U,Enchantment
e26c608e-773c-476a-a282-41a362a3659f,Disrupting Scepter,SUM,245,cd30a128-4b23-476e-8066-2272fdc395d9,3,,Artifact
e28be8b0-b4ae-4f05-8481-a666496c595f,Counterspell,SLD,7120,cc187110-1148-4090-bbb8-e205694a39f5,2,U,Instant
e28de37e-84d5-4dc7-b36c-e14da5924729,Healing Salve,LEA,22,8da8644c-75a1-4fe9-8e94-900d948d631c,1,W,Instant
e292577e-6232-44fa-a9c2-cc09949c6ed3,Lifeforce,LEA,206,07ae1fe5-5c3e-4d94-b809-8defd2ef44e3,2,G,Enchantment
e2b15221-c8b0-4861-9f8b-8a65834ad499,Gaea's Liege,LEA,196,8d134a60-e1e5-4163-8bdc-36af91567185,6,G,Creature — Avatar
e2baf73f-44e8-4249-83d4-271d78ba657f,Flight,SUM,59,6a4068b0-fb4f-429c-a94e-47849f3eb7ef,1,U,Enchantment — Aura
e2c5c161-49c5-404d-bd8e-86e634222232,Hunting Velociraptor,REX,4,bca33fb6-cd37-4259-8c0b-7a4675754a00,3,R,Creature — Dinosaur
e351ec05-8c4d-4631-9dbf-7f85f664770b,Mana Drain,CMR,637,74d3277a-38e5-4732-afed-084a56148f20,2,U,Instant
e37da81e-be12-45a2-9128-376f1ad7b3e8,Prismatic Vista,MH1,244,032b8a0d-491a-4a12-ab9f-689010054d5b,0,,Land
e3f17ce3-711b-4bd9-addf-dd440fa7d2b7,Nebuchadnezzar,LEG,245,7c48448e-4e13-4cda-999e-e06ae0f7dcea,5,BU,Legendary Creature — Human Wizard
e40d5c20-c599-4aa0-b214-48df40236b12,Archangel,PMEI,2000-4,9971697b-2acc-4bc2-a44e-074d03a51df7,7,W,Creature — Angel
e46d2cf5-e8d0-4fb2-b950-252d52084b63,Phantom Monster,LEA,69,bbd30183-524c-4b93-b953-90853ec3f39f,4,U,Creature — Illusion
e470c00b-57ac-48d4-b1e6-74b74872e620,Jayemdae Tome,2ED,255,39ee576a-0803-4063-9c84-f2b537e4d44c,4,,Artifact — Book
e48b1c51-c0fd-4c08-8631-80f507b04d28,Jayemdae Tome,LEB,255,39ee576a-0803-4063-9c84-f2b537e4d44c,4,,Artifact — Book
e48bc89e-6da5-43da-b4e0-60d5f850199c,Power Artifact,ATQ,11,9a8c8d52-1701-4ae0-9d2d-cce4e476673b,2,U,Enchantment — Aura
e4bb5f59-2a63-421b-94a1-4cbef00f0c7e,Jetmir's Garden,SNC,291,f5896356-5744-4f7e-a4e5-1cc36dde5958,0,GRW,Land — Mountain Forest Plains
e4d51c18-4b7d-4948-96bc-12c8ab3d0bd0,Wasteland,PIP,361,09a70ae8-3859-4a09-901d-dce063fa3b5f,0,,Land
e4dc1103-7bf1-47f6-9006-d3ed9ccd7a6a,Prodigal Sorcerer,LEA,73,5e961d15-5972-4e4b-9385-1cd7cd7c6bbe,3,U,Creature — Human Wizard Sorcerer
e5142b7a-e580-4737-a4aa-2590f6610ceb,Sensei's Divining Top,2X2,314,13575cf9-65c1-4861-b21e-eb2155e07766,1,,Artifact
e51e5d02-d3d0-45e5-a589-1fe25ff5082b,"Atraxa, Grand Unifier",ONE,316,abbcb153-0763-44c6-964f-b4ff0eb64257,7,BGUW,Legendary Creature — Phyrexian Angel
e54e310c-060c-40a9-a0e3-d35de672ef13,"Sisay, Weatherlight Captain",SLD,1444,fb777610-7562-4d9d-8497-62c562e6d7cb,3,BGRUW,Legendary Creature — Human Soldier
e562a30c-038e-44bb-ae07-0c3d0e8a1393,"Yuna, Grand Summoner",FIC,208,ba72d4a9-6f36-4796-bd71-2342fa9b4a30,4,GUW,Legendary Creature — Human Cleric
e572a0e1-a4a9-4811-847f-c06fa6413384,Rod of Ruin,SUM,273,c29a04ab-4e14-45d8-a993-3fffd0e2f6eb,4,,Artifact
e57404bc-44ba-4909-87da-f4a71673168d,Wrath of God,2ED,46,34515b16-c9a4-4f98-8c77-416a7a523407,4,W,Sorcery
e5955a9d-8a0e-4e57-9433-ed3392b2f308,Earthbind,LEB,146,e8e35b49-8cfb-4fb5-89aa-8050f15b11bf,1,R,Enchantment — Aura
e59f7138-60e0-444e-aaa3-8769072da916,Chrome Mox,EMA,219,ec3d4466-547c-4e02-b1b5-a156ec4637e9,0,,Artifact
e5a9c089-0aad-4c14-9bfc-c0b39c976777,Lich,LEB,114,5b7515f2-7a5a-4e2a-9784-6cbacd768172,4,B,Enchantment
e5e72a97-4739-41ca-8e79-1978a7baf54d,"Varina, Lich Queen",SLD,1355,9859fbca-60c3-4a57-a377-51b56f03894f,4,BUW,Legendary Creature — Zombie Wizard
e5fdcd21-55a3-4cad-8b73-3d6f85a69ce1,Sword of Wealth and Power,BIG,91,b3a80545-9a8a-46b2-9d8c-b0d66fb68a5d,3,,Artifact — Equipment
e65a0c1e-97f7-440c-be96-0adf5003bc52,Heroic Intervention,SLD,1872,24882fa2-3fe9-4c1b-aa3d-0e6488b9db27,2,G,Instant
e66d79c3-93fa-4232-959f-2bbc62954dfd,Polluted Delta,MH3,438,ef86989d-ce80-4e55-aece-7d11710eeffa,0,,Land
e674aa8a-668a-4345-95ee-73a0b87bbcb1,Firestorm,WTH,101,157813c8-af83-41b5-9ffb-4abd167c1bfc,1,R,Instant
e68ac362-6cdc-48a6-bdd3-4f8ea32add64,Earthquake,LEA,146,9a40614b-50a3-422c-849e-53c8b7d3d204,1,R,Sorcery
e691adef-3027-4e6a-889f-9f4e2df36a7c,Mana Drain,LEG,65,74d3277a-38e5-4732-afed-084a56148f20,2,U,Instant
e697ea72-e10e-4fed-be8f-8c6455cc3fc8,Cavern of Souls,2X2,320,89ca686a-7c72-4d8f-9290-e89635624a83,0,,Land
e6a06aad-6073-465b-89d0-8c4ae4307aff,Rhystic Study,WOT,71,53236dd7-845a-444c-96d5-f41ed7325d8f,3,U,Enchantment
e6b43916-fe2d-417a-a550-d7c795023297,Fork,LEA,152,50c53ae0-51ba-4046-ac74-87c65e688032,2,R,Instant
e6b4d78f-af3e-4210-8886-231a40a6bd98,Jeska's Will,CMR,668,0fd114c4-092b-4e28-b0dc-ef529f3bc73e,3,R,Sorcery
e6ce50ee-2c4d-4137-82f3-e61bbc7ed8ca,Winter Orb,SUM,280,1dcbd583-3388-4b34-a7cd-131648aa6abd,2,,Artifact
e70e4fba-4217-472a-9adb-f7d63424ef2f,Cavern-Hoard Dragon,HOC,23,939e8448-013a-4aef-9a92-7c883a77a1a0,9,R,Creature — Dragon
e71a6bd3-7478-4c3a-8ae0-98352ce28492,Imperial Seal,2X2,79,16cd0b90-f70c-4efa-b252-8de8784ef9a3,1,B,Sorcery
e7501a66-76f8-4f1d-8b4c-2a82b5f930c4,Phyrexian Metamorph,SLD,1110,340bbe8b-e987-4c3e-ab4e-9dee63e57d4f,4,U,Artifact Creature — Phyrexian Shapeshifter
e7847fb1-bb6b-414f-9639-8be5b6f09917,Plains,SUM,294,bc71ebf6-2056-41f7-be35-b2e5c34afa99,0,W,Basic Land — Plains
e7880157-7f27-4f1b-9cdc-ab36a6252376,Strip Mine,ATQ,82a,d21a89eb-7c5b-459a-acc7-12b20b13bf79,0,,Land
e78db688-93a2-47f5-9aa5-9158a72cd973,Darkpact,LEA,99,74f10b9a-a286-49b2-bfa1-a427ff041bd4,3,B,Sorcery
e7a515e9-9db7-40e6-b967-bf3c7d7f8d25,Trinisphere,PEWK,2025b,69d994f2-b8f6-425f-9655-977c2144d40c,3,,Artifact
e7b60714-e208-47f1-8e30-82e705f45601,Orcish Oriflamme,SUM,169,0b16a650-68b0-44dc-a9e1-15b7966e0b18,4,R,Enchantment
e7e778ce-3f1e-4626-8f55-bba03970d91a,Vampiric Tutor,EMA,112,ededbdae-d9dc-4206-9335-d7158f2d7700,1,B,Instant
e82fad14-3d4b-44dc-ab1c-35f535ea958b,Scrubland,FBB,286,c8d95ca8-7d12-4072-aeaf-e20f248c7e39,0,BW,Land — Plains Swamp
e83d49c1-7d84-43f9-8548-5697603fefc0,Bayou,SUM,283,b76d1ae6-ad1d-4bac-b4c3-2e03e0e84d9b,0,BG,Land — Swamp Forest
